name,id,parent_id,parent_name
Administration site erythema,_5hmqiFWlw9,WO1fFqljd87,Administration site reactions NEC
Administration site exfoliation,0AD0ez3p9bC,WO1fFqljd87,Administration site reactions NEC
Administration site extravasation,Txvsa8X95j7,WO1fFqljd87,Administration site reactions NEC
Administration site fibrosis,X6XSNhUCGO4,WO1fFqljd87,Administration site reactions NEC
Administration site hypersensitivity,FVrgaBGlRu_,WO1fFqljd87,Administration site reactions NEC
Administration site hypertrophy,0_GD1PfdBuD,WO1fFqljd87,Administration site reactions NEC
Administration site induration,_Cc47u4vymG,WO1fFqljd87,Administration site reactions NEC
Administration site infection,uaA4FBajKG_,n4U4r2K2QZB,Infections NEC
Administration site inflammation,5K3ricwn2MD,WO1fFqljd87,Administration site reactions NEC
Administration site irritation,X3_A-Q0g0P-,WO1fFqljd87,Administration site reactions NEC
Administration site necrosis,k0f3eH-oCtE,WO1fFqljd87,Administration site reactions NEC
Administration site oedema,N1b_trokru5,WO1fFqljd87,Administration site reactions NEC
Administration site pain,Cz1u6scs7AH,WO1fFqljd87,Administration site reactions NEC
Administration site pallor,ExhBGC0JaWB,WO1fFqljd87,Administration site reactions NEC
Administration site papule,JxII1Zg2iLC,WO1fFqljd87,Administration site reactions NEC
Administration site phlebitis,qlNcpySQfpG,WO1fFqljd87,Administration site reactions NEC
Administration site pruritus,wmj8WkF11gE,WO1fFqljd87,Administration site reactions NEC
Administration site pustule,YIUgUUA8RED,mURQmENQ_CH,Skin structures and soft tissue infections
Administration site rash,UpO8ba-xKrE,WO1fFqljd87,Administration site reactions NEC
Administration site reaction,PX71zQpsjgG,WO1fFqljd87,Administration site reactions NEC
Administration site scab,HtehFoZjQWF,WO1fFqljd87,Administration site reactions NEC
Administration site scar,38bhj9S4979,WO1fFqljd87,Administration site reactions NEC
Administration site swelling,3c09He4icD8,WO1fFqljd87,Administration site reactions NEC
Administration site ulcer,3SdWG_Wn-w6,WO1fFqljd87,Administration site reactions NEC
Administration site warmth,fiUCkA4XTmH,WO1fFqljd87,Administration site reactions NEC
Administration site wound,9unoEpJ9XZG,WO1fFqljd87,Administration site reactions NEC
Adnexa uteri cyst,p1iuPm-y8D_,1XdL2bX0A2-,Pelvis and broad ligament disorders NEC
Adnexa uteri mass,G9l-kgp9qL6,1XdL2bX0A2-,Pelvis and broad ligament disorders NEC
Adnexa uteri pain,IAds0hDyPUF,1XdL2bX0A2-,Pelvis and broad ligament disorders NEC
Adnexal torsion,VUfInnOy-DE,HVxWvVAIvz8,Ovarian and fallopian tube disorders NEC
Adrenal adenoma,rje-BXfSGaB,UnWqVVsPiM8,Adrenal neoplasms benign
Adrenal androgen deficiency,F_xHQn7wrW7,y6zvUgoImx_,Adrenal cortical hypofunctions
Adrenal atrophy,B52kCSX2tPH,y6zvUgoImx_,Adrenal cortical hypofunctions
Adrenal calcification,qBlntqEZkZ7,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal cortex dysplasia,qK2w3BJWakF,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal cortex necrosis,U4LOdB2PdA9,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal cyst,3aoEOOX8pU_,cCrRqyVXWw4,Adrenal neoplasms
Adrenal disorder,F-W5OvY0vp6,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal gland abscess,B6XVdCqtjhE,n4U4r2K2QZB,Infections NEC
Adrenal gland cancer,eyrAE0M_tC9,MJqfAKvxPRC,Adrenal neoplasms malignant
Adrenal gland injury,ZqpM0-lEUL4,wlHOzTCFxT_,Abdominal and gastrointestinal injuries NEC
Adrenal glomerular zone abnormal,5VAeHIqQ5X-,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal haematoma,QgDEy5yAcUE,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal haemorrhage,mE8whvJ-3J-,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal insufficiency,rXgceChL335,y6zvUgoImx_,Adrenal cortical hypofunctions
Adrenal mass,5h-fc_XKBp9,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenal medulla hyperfunction,XRdPhEtSO99,7dc22JKjSG8,Adrenal medulla disorders
Adrenal neoplasm,LJZdD27LLBA,ghNrDKPmK08,Endocrine neoplasms malignant and unspecified NEC
Adrenal suppression,_r-GSDl5yi8,y6zvUgoImx_,Adrenal cortical hypofunctions
Adrenal thrombosis,5e-2jRwurdC,BynTqUsvZUH,Adrenal gland disorders NEC
Adrenalitis,yEPByjm2VE8,n4U4r2K2QZB,Infections NEC
Adrenergic syndrome,cO-vjTvPG05,K7W5nG3h2O7,Autonomic nervous system disorders
Adrenocortical carcinoma,MI9y-0yS7gH,MJqfAKvxPRC,Adrenal neoplasms malignant
Adrenocortical insufficiency acute,WUqyoUuoMbC,y6zvUgoImx_,Adrenal cortical hypofunctions
Adrenocorticotropic hormone deficiency,dalSqEDQC9D,gaFynoRWob9,Anterior pituitary hypofunction
Adrenogenital syndrome,wPoCy5frtzH,Z1wOAX6_1I6,Adrenal disorders congenital
Adrenolytic syndrome,YCjpfdJycW6,K7W5nG3h2O7,Autonomic nervous system disorders
Adrenomegaly,e_KFDYu4CRG,BynTqUsvZUH,Adrenal gland disorders NEC
Adult failure to thrive,RA23ra-9K5B,RHZcdtxQMa8,General nutritional disorders NEC
Adult T-cell lymphoma/leukaemia,Iy5MwJ_0pMF,yBV8U0b8RYC,Adult T-cell lymphomas/leukaemias
Advanced sleep phase,KO-FDPHi3cC,lDX33dPD0T6,Disturbances in sleep phase rhythm
Adverse drug reaction,Eb58ZTOb-r_,8b3OltwgWk_,Therapeutic and nontherapeutic responses
Adverse event,z5q35Tr1OqE,8b3OltwgWk_,Therapeutic and nontherapeutic responses
Adverse event following immunisation,6pJUb1rkFF7,NNVNHWzWg8-,Vaccination related complications
Adverse reaction,-C03HrbvX6B,8b3OltwgWk_,Therapeutic and nontherapeutic responses
Aeromonas infection,GHpgpS5RwvF,5BqCHkXHanF,Aeromonas infections
Aerophagia,NjYvrnGWx95,rqS8BM4X2gC,"Flatulence, bloating and distension"
Affect lability,8Xnw11TBPSF,i9M_GozqHQ-,Affect alterations NEC
Affective disorder,fVOFhcqxAwH,jTdTP87u31A,Mood disorders NEC
Age-related macular degeneration,0ZE8qQzPIoC,AiD5FsxKd76,"Retinal structural change, deposit and degeneration"
Ageusia,f9ZeYYsLJK8,tokgGPnRg0C,Sensory abnormalities NEC
Aggression,KdLpSrrRi29,FkspTR49mwA,Behaviour and socialisation disturbances
Agitated depression,rCuk-k2XGD9,Lt3mhBxU9I4,Depressive disorders
Agitation,wWFOzzh1LYA,PBcEPDBmb39,Anxiety symptoms
Agitation neonatal,wgzjhL5HJJ5,ZXUZ9WqufXD,Neurological signs and symptoms NEC
Agitation postoperative,4Q1wA3mjZa-,wdaMa54IbLB,Neurological and psychiatric procedural complications
Aglossia,StZM4ARPneH,6GNw61Po4EG,Tongue disorders congenital
Agnathia,DQALb55ffY9,Po3sVZRziPA,"Musculoskeletal and connective tissue disorders of face, neck and jaw congenital"
Agnosia,8meVdU56ImH,90_Wk221fa4,Cortical dysfunction NEC
Agonal rhythm,zK0sXaib439,QaQFZ_hwcoD,Rate and rhythm disorders NEC
Agoraphobia,JL8_DSexvEC,hjGrH0xpmQC,Fear symptoms and phobic disorders (incl social phobia)
Agranulocytosis,qgDgLZKh09_,0RdryLWN7ZC,Neutropenias
Agraphia,xc0xoXDrEzC,90_Wk221fa4,Cortical dysfunction NEC
Air embolism,LMwWzBZ4Kv7,0NC9fETp0FB,Non-site specific embolism and thrombosis
Airway complication of anaesthesia,QLk-sa_yz55,ReGMMTnO2LF,Anaesthetic and allied procedural complications
Airway peak pressure increased,CANTsOMAiN4,uboJBLydxG9,Respiratory and pulmonary function diagnostic procedures
Airway remodelling,Pg7SU-MlkPD,3uk_caRk1IH,Bronchospasm and obstruction
Akathisia,mupwXnJGzd6,QZxsdfm28XE,Dyskinesias and movement disorders NEC
Akinaesthesia,k6wpWXuyVX_,tokgGPnRg0C,Sensory abnormalities NEC
Akinesia,U4ex0HRp8e6,QZxsdfm28XE,Dyskinesias and movement disorders NEC
Alagille syndrome,Na0THKg1Y6-,stYkKCRS5n8,Gene mutations and other alterations NEC
Alanine aminotransferase,t6WFTmh9bw9,WvYkDogP6w_,Hepatobiliary function diagnostic procedures
Alanine aminotransferase abnormal,TsCv6yEdEL6,WvYkDogP6w_,Hepatobiliary function diagnostic procedures
Alanine aminotransferase decreased,ncxDq-s75fF,WvYkDogP6w_,Hepatobiliary function diagnostic procedures
Alanine aminotransferase increased,rhLpwsyYOx9,WvYkDogP6w_,Hepatobiliary function diagnostic procedures
Albinism,S4YsxfHtWj-,AzJSq-j2Ub-,Inborn errors of amino acid metabolism
Albumin CSF increased,8N21yFwEcOD,lfjOMxSob_9,Cerebrospinal fluid tests (excl microbiology)
Albumin globulin ratio,fjMxazRo2qG,xIlNAsI_ElG,Protein analyses NEC
Albumin globulin ratio abnormal,XtXe1EIVMrG,xIlNAsI_ElG,Protein analyses NEC
Albumin globulin ratio decreased,ZzkirPSFxZC,xIlNAsI_ElG,Protein analyses NEC
Albumin globulin ratio increased,dAGPOmTG0kH,xIlNAsI_ElG,Protein analyses NEC
Albumin urine,luqItmPTrUG,xX_KoE1ocxH,Urinalysis NEC
Albumin urine present,gm6BDcVLKPA,xX_KoE1ocxH,Urinalysis NEC
Albuminuria,O-BfsaobXj_,0VYRMGQhQr_,Urinary abnormalities
Alcohol abuse,SaC_Ft_FAzB,hC7BDwccl17,Substance related and addictive disorders
Alcohol interaction,SHOUE5gICCA,PwcbKltUoW_,Interactions
Alcohol intolerance,S5sFCAHxhWH,_T334nhXah9,Food malabsorption and intolerance syndromes (excl sugar intolerance)
Alcohol poisoning,-mbiJ-r2jsC,jQaDCrDT-yB,Poisoning and toxicity
Alcohol problem,rkZl7Cos5qH,hC7BDwccl17,Substance related and addictive disorders
Alcohol use,teUkrWwZHp5,7wr9pO7sdUH,Alcohol product use
Alcohol use disorder,Tbpqfnqn4A9,hC7BDwccl17,Substance related and addictive disorders
Alcohol withdrawal syndrome,oVZrL3K4EjH,hC7BDwccl17,Substance related and addictive disorders
Alcoholic coma,fZPHVDvR5sA,gC3SiM14KrD,Coma states
Alcoholic liver disease,p_2u8BID6pH,iz_iUNZTjG9,Hepatocellular damage and hepatitis NEC
Alcoholic pancreatitis,V4x0Pm1sA4H,VMv1xw8gYy4,Acute and chronic pancreatitis
Alcoholic psychosis,KJL3AFQScj7,YvasK0FJ5qG,Psychotic disorder NEC
Alcoholism,dONpzhLNadH,hC7BDwccl17,Substance related and addictive disorders
Aldolase,_4nXuivJN67,bM8_glfDL0C,Skeletal and cardiac muscle analyses
Aldolase abnormal,jO1sjD74Ql6,bM8_glfDL0C,Skeletal and cardiac muscle analyses
Aldolase increased,BaY2UpBzPi7,bM8_glfDL0C,Skeletal and cardiac muscle analyses
Aldosterone urine increased,HFLtu0l3-D_,rrzIMtRXi4B,Adrenal cortex tests
Alexia,AON9cKh0ykE,90_Wk221fa4,Cortical dysfunction NEC
Alkalosis,7syLXMqIB-G,R6JipMcRYVD,Metabolic alkaloses
Alkalosis hypochloraemic,6olYC7TWss_,R6JipMcRYVD,Metabolic alkaloses
Alkalosis hypokalaemic,G5niBg3OL_B,R6JipMcRYVD,Metabolic alkaloses
Allergic bronchitis,AYlNf6vePo_,NFLizI7RkgE,Bronchial conditions NEC
Allergic colitis,rSGT7cy2Bf5,a22l3MvCgK8,Colitis (excl infective)
Allergic cough,HjhAsVcN_6G,rW-umxIqiID,Coughing and associated symptoms
Allergic gastroenteritis,_DeHRTxGjp9,wcE_Oj9XYJ-,Gastrointestinal inflammatory disorders NEC
Allergic hepatitis,3VpKKFZsJm5,iz_iUNZTjG9,Hepatocellular damage and hepatitis NEC
Allergic keratitis,NQ8afuHdpcA,nwXvveivkBH,"Corneal infections, oedemas and inflammations"
Allergic oedema,fgMeh2Lk_h9,qUWEXFmXtE8,Allergic conditions NEC
Allergic pharyngitis,bCsaN5kabHB,TKgF8OktZ4H,Pharyngeal disorders (excl infections and neoplasms)
Allergic respiratory disease,LHeiA9w1rq-,r6zuMU1hDrE,Respiratory tract disorders NEC
Allergic respiratory symptom,YaM7dDF3JeD,rg-o5D4XLTG,Respiratory signs and symptoms NEC
Allergic sinusitis,IUIGL-DvZd5,DcwFiLQrZx7,Paranasal sinus disorders (excl infections and neoplasms)
Allergic transfusion reaction,frcUHC5GhK9,G72nj2Aabh-,Transfusion related complications
Allergy test,hwE7QYekQ54,a76V0_-FWx4,Immunology analyses NEC
Allergy to animal,olntR2FJ-KF,qUWEXFmXtE8,Allergic conditions NEC
Allergy to arthropod bite,BOYlQsj5HS6,qUWEXFmXtE8,Allergic conditions NEC
Allergy to arthropod sting,w7Dn8zt5qCA,qUWEXFmXtE8,Allergic conditions NEC
Allergy to chemicals,YQ4fNYX9OTG,VSUCLzALe0H,"Allergies to foods, food additives, drugs and other chemicals"
Allergy to metals,4IS7cpiA244,qUWEXFmXtE8,Allergic conditions NEC
Allergy to plants,UBNlYJBfA54,qUWEXFmXtE8,Allergic conditions NEC
Allergy to vaccine,swHdT5wkvVE,VSUCLzALe0H,"Allergies to foods, food additives, drugs and other chemicals"
Allergy to venom,JNIzrGfDJl9,qUWEXFmXtE8,Allergic conditions NEC
Allodynia,NvnXd8d2hUF,tokgGPnRg0C,Sensory abnormalities NEC
Alloimmune hepatitis,VXs9Oc6BD07,iz_iUNZTjG9,Hepatocellular damage and hepatitis NEC
Alloimmunisation,cpPlQujjTe4,6EtZLxscKSE,Blood isoimmune reactions
Alopecia,wunQDj9zStE,ZgdYpl3hhL6,Alopecias
Alopecia areata,kKS_0oKJf--,ZgdYpl3hhL6,Alopecias
Alopecia scarring,t18zJ7DLiu7,ZgdYpl3hhL6,Alopecias
Alopecia totalis,CoApX6OTZp-,ZgdYpl3hhL6,Alopecias
Alopecia universalis,bGpFC-Cc6pC,ZgdYpl3hhL6,Alopecias
Alpha 1 foetoprotein,NXUtU0C7L3C,xIlNAsI_ElG,Protein analyses NEC
Alpha 1 foetoprotein abnormal,pXp6TY4dydE,xIlNAsI_ElG,Protein analyses NEC
Alpha 1 foetoprotein amniotic fluid increased,62MISo0x3GF,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Alpha 1 foetoprotein decreased,Hb9Xpa1sTNH,xIlNAsI_ElG,Protein analyses NEC
Alpha 1 foetoprotein increased,LoeEMx2tWY8,xIlNAsI_ElG,Protein analyses NEC
Alpha 1 globulin abnormal,RwDXzcMQ_wH,xIlNAsI_ElG,Protein analyses NEC
Alpha 1 globulin decreased,fq7Vm1lO5GH,xIlNAsI_ElG,Protein analyses NEC
Alpha 1 globulin increased,j3cCJMnP8R8,xIlNAsI_ElG,Protein analyses NEC
Alpha 1 microglobulin increased,r_Q0LKl4fF9,xIlNAsI_ElG,Protein analyses NEC
Alpha 2 globulin,mGrIkDHYQN5,xIlNAsI_ElG,Protein analyses NEC
Alpha 2 globulin abnormal,QJ51Gs5DN8D,xIlNAsI_ElG,Protein analyses NEC
Alpha 2 globulin decreased,gQfsx5HIfJG,xIlNAsI_ElG,Protein analyses NEC
Alpha 2 globulin increased,kdAZUQJJiU7,xIlNAsI_ElG,Protein analyses NEC
Alpha globulin decreased,O2WSFETDs9E,xIlNAsI_ElG,Protein analyses NEC
Alpha globulin increased,SD4-naUEvI6,xIlNAsI_ElG,Protein analyses NEC
Alpha haemolytic streptococcal infection,H42Fcf_sAm4,KSBVrGfIcmD,Streptococcal infections
Alpha hydroxybutyrate dehydrogenase,R0TyuhK3zDF,bM8_glfDL0C,Skeletal and cardiac muscle analyses
Alpha hydroxybutyrate dehydrogenase decreased,XS3fkciSX4D,bM8_glfDL0C,Skeletal and cardiac muscle analyses
Alpha hydroxybutyrate dehydrogenase increased,ThdV9moLhJE,bM8_glfDL0C,Skeletal and cardiac muscle analyses
Alpha tumour necrosis factor,T87fBFlbm_4,v9wbmQlJ1eB,Immune response protein analyses NEC
Alpha tumour necrosis factor decreased,ZGldH317Ak4,v9wbmQlJ1eB,Immune response protein analyses NEC
Alpha tumour necrosis factor increased,VFQSmPekJnB,v9wbmQlJ1eB,Immune response protein analyses NEC
Alpha-1 acid glycoprotein abnormal,qB9XI-rzkWC,xIlNAsI_ElG,Protein analyses NEC
Alpha-1 acid glycoprotein increased,K_060_oL6RH,xIlNAsI_ElG,Protein analyses NEC
Alpha-1 anti-trypsin increased,yJl-Znhnvu8,xIlNAsI_ElG,Protein analyses NEC
Alpha-1 antitrypsin deficiency,a-qIUx6zjcH,t6JH1snfCwG,Inborn errors of metabolism NEC
Alpha-2 macroglobulin,x1sOCXgCYO_,xIlNAsI_ElG,Protein analyses NEC
Alpha-2 macroglobulin increased,veZwtTaNU3E,xIlNAsI_ElG,Protein analyses NEC
Alport's syndrome,aXL1c0iOOi9,wkTsXM6TFJB,Renal disorders congenital
Altered pitch perception,m7SdVrCxi6-,90_Wk221fa4,Cortical dysfunction NEC
Altered state of consciousness,82_VACUygU9,3FZ8MG84T16,Disturbances in consciousness NEC
Altered visual depth perception,dWl7KmH8pME,pZt1KP2h6J9,Refractive and accommodative disorders
Alternaria infection,O8GTP3adcM_,zFG-KSMlu5B,Fungal infections NEC
Aluminium overload,Jrrk6plHkHA,R_EAx9b4-k9,Mineral related disorders NEC
Alveolar bone defect,eCnP9-rYJYD,abAu3QxnFeE,Dental disorders NEC
Alveolar bone resorption,OqCpa1vkVTC,abAu3QxnFeE,Dental disorders NEC
Alveolar lung disease,0bbFNdjtJE7,BM4-NxGBK5_,Parenchymal lung disorders NEC
Alveolar osteitis,8mGT2t9NyOD,7eW5iO-pR0H,Dental and oral soft tissue infections
Alveolar oxygen partial pressure decreased,9v7NmSqpygE,kvqUKL4cIX9,Blood gas and acid base analyses
Alveolar proteinosis,B2V1NWkLQ0E,BM4-NxGBK5_,Parenchymal lung disorders NEC
Alveolitis,Jhr6bCTT64E,8ii9W10Al38,Lower respiratory tract inflammatory and immunologic conditions
Alveolitis necrotising,cBGv0CdK4j-,8ii9W10Al38,Lower respiratory tract inflammatory and immunologic conditions
Amaurosis,TBgbhryqf_G,QUqhhXJAV3E,Visual impairment and blindness (excl colour blindness)
Amaurosis fugax,EBtHD1UNwX6,QUqhhXJAV3E,Visual impairment and blindness (excl colour blindness)
Ambidexterity,aaOyKFdu-R4,IfS42vTnVl-,Physical examination procedures and organ system status
Amblyopia,ZHGJQ8vYOmG,SpKYCDyKMB_,Amblyopic vision impairment
Amblyopia alcohol,8jyisfgkkgA,jQaDCrDT-yB,Poisoning and toxicity
Amenorrhoea,TmdCRXOa_S5,Nq5Uf0gpbd9,Menstruation with decreased bleeding
Amino acid catabolism disorder,Totmea7p8fA,KpD9GMN_EJB,Amino acid metabolism disorders NEC
Amino acid level,nCqZ8wRN3Y6,xIlNAsI_ElG,Protein analyses NEC
Amino acid level abnormal,PWy-gQsUSf6,xIlNAsI_ElG,Protein analyses NEC
Amino acid level decreased,hCzcgv5pqrC,xIlNAsI_ElG,Protein analyses NEC
Amino acid level increased,lPUJDG7qt2H,xIlNAsI_ElG,Protein analyses NEC
Amino acid metabolism disorder,NiCdA1fYng_,KpD9GMN_EJB,Amino acid metabolism disorders NEC
Aminoaciduria,TXdbQ7PM0O6,AzJSq-j2Ub-,Inborn errors of amino acid metabolism
Ammonia abnormal,flLdB8CLGV6,WvYkDogP6w_,Hepatobiliary function diagnostic procedures
Ammonia decreased,bvheR83LmX_,WvYkDogP6w_,Hepatobiliary function diagnostic procedures
Ammonia increased,f07DYq9o6oH,WvYkDogP6w_,Hepatobiliary function diagnostic procedures
Ammoniuria,P-wxdOcw-F4,0VYRMGQhQr_,Urinary abnormalities
Amnesia,4_7WKvtQqwF,9Fo9AKWz3nG,Memory loss (excl dementia)
Amnestic disorder,-Ylh_ZChrC_,9Fo9AKWz3nG,Memory loss (excl dementia)
Amniocentesis abnormal,vNQk52bhGlD,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Amniorrhoea,2GVSP_QABiE,-pL_9ah-KTD,Amniotic fluid and cavity disorders of pregnancy NEC
Amniotic band syndrome,6Mtt-ICEse_,RqzwSpa8qwH,Musculoskeletal and connective tissue disorders of limbs congenital
Amniotic cavity disorder,Hc31cdjlE75,-pL_9ah-KTD,Amniotic fluid and cavity disorders of pregnancy NEC
Amniotic cavity infection,X26EQuMPh-B,3h7MoaxGSIC,Female reproductive tract infections
Amniotic fluid index abnormal,LjXIsWRT7GB,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Amniotic fluid index decreased,3HUP5JKKeg6,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Amniotic fluid index increased,zO9sZZg696F,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Amniotic fluid volume decreased,Vkujq0ozbFF,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Amniotic fluid volume increased,RrXBLE_j7fA,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Amniotic membrane rupture test positive,aaUQ40sVFUG,oF7xiBzHo88,Foetal and neonatal diagnostic procedures
Amoebiasis,RBe1VIBb6LD,FC0ovsq0or_,Amoebic infections
Amoebic colitis,Rx2Q3mySqiA,FC0ovsq0or_,Amoebic infections
Amoebic dysentery,7XewAg0q3l_,FC0ovsq0or_,Amoebic infections
Amphetamines,9KjkedohAP9,W4AMhEMFo27,Toxicology laboratory analyses
Amphetamines positive,y4ny64_O1h-,W4AMhEMFo27,Toxicology laboratory analyses
Amplified musculoskeletal pain syndrome,hoRdjQJqOyG,tZ5sNhXGCF_,Musculoskeletal and connective tissue pain and discomfort
Amputation,3tWPn9pgzeB,el7bp0LXDWA,Limb therapeutic procedures
Amylase,yGurJzJRvW8,jH89yZPe0D8,Digestive enzymes
Amylase abnormal,oo05O1h8pbH,jH89yZPe0D8,Digestive enzymes
Amylase decreased,soPxcBCzmdG,jH89yZPe0D8,Digestive enzymes
Amylase increased,wNTXXwL4Sg6,jH89yZPe0D8,Digestive enzymes
Amyloid related imaging abnormalities,kt-BUt0yXZ6,Tu6ixou1gj4,Central nervous system vascular disorders NEC
Amyloid related imaging abnormality-microhaemorrhages and haemosiderin deposits,DwVqgqOOJ1_,Tu6ixou1gj4,Central nervous system vascular disorders NEC
Amyloid related imaging abnormality-oedema/effusion,G77gCuzCw-A,Tu6ixou1gj4,Central nervous system vascular disorders NEC
Amyloidosis,zYs5W_o_956,J3b5fdY_RJH,Amyloidoses
Amyotrophic lateral sclerosis,fGYNf09B-9A,zcDN_WPTbz_,Motor neurone diseases
Amyotrophy,DymgbJp59iH,KIjNw5T6BGG,Myopathies
Anaemia,rFXaSRNx5OE,c2GLJA2R2w-,Anaemias NEC
Anaemia folate deficiency,5_1rTRwIxYA,kjQaDsqUKV5,Anaemia deficiencies
Anaemia Heinz body,yqK5z8OEhn8,vdnt2WfckO6,Haemoglobinopathies NEC
Anaemia macrocytic,9uaxQfbARo5,c2GLJA2R2w-,Anaemias NEC
Anaemia megaloblastic,ussPMUHQkM9,c2GLJA2R2w-,Anaemias NEC
Anaemia neonatal,VSEzrRdQE7B,c2GLJA2R2w-,Anaemias NEC
Anaemia of chronic disease,0s8SU4d7nK8,IbM1tEFf4b5,Anaemias due to chronic disorders
Anaemia of malignant disease,9WQPa4KIjm4,IbM1tEFf4b5,Anaemias due to chronic disorders
Anaemia of pregnancy,N_EKyHpS9HF,kjQaDsqUKV5,Anaemia deficiencies
Anaemia postoperative,pt3Q2ceyvHA,hUbLmWzHKpA,Non-site specific procedural complications
Anaemia vitamin B12 deficiency,9S4zKLLti7-,kjQaDsqUKV5,Anaemia deficiencies
Anaesthesia,h_fzOnoqzZG,omYH2pbeVF_,Paraesthesias and dysaesthesias
Anaesthesia dolorosa,Mozx3g0GItC,omYH2pbeVF_,Paraesthesias and dysaesthesias
Anaesthetic complication,rY58-AMVWE7,ReGMMTnO2LF,Anaesthetic and allied procedural complications
Anaesthetic complication cardiac,QcwgFKvFKP9,ReGMMTnO2LF,Anaesthetic and allied procedural complications
Anaesthetic complication neurological,lEbRL5pJd_C,ReGMMTnO2LF,Anaesthetic and allied procedural complications
Anaesthetic premedication,kw1w7xB7D0H,St0lKWOiqAC,Anaesthesia and allied procedures
Anal abscess,N9u5C9TQZtD,68n-k3PXXo9,Abdominal and gastrointestinal infections
Anal atresia,B-Pe9S5KMwH,9fuAj07BIBE,Anorectal disorders congenital
Anal cancer,NqCP0Pz4PjA,o1UOjaBDlJA,Anal canal neoplasms malignant
Anal cancer metastatic,aCUoGgwqcv5,o1UOjaBDlJA,Anal canal neoplasms malignant
Anal cancer stage 0,b8JtrX_Eyg8,o1UOjaBDlJA,Anal canal neoplasms malignant
Anal candidiasis,d653nT23qC4,SlTelMIlIOC,Candida infections
Anal chlamydia infection,JnIcGgE7pH6,hPR12MzHZYH,Chlamydial infections
