name,id,parent_id,parent_name
Psychosis,xr62SdH8_V6,L1VBmY9sYuD,Psychotic disorder
Psychotic disorder,Y436kraV8x9,L1VBmY9sYuD,Psychotic disorder
Puberty male delayed,8t026xdIrgD,jU-Rl9AEeEH,Delayed puberty
Puberty precocious,z9Rel0HDVf_,jRvUeHKL08-,Precocious puberty
Pulmonary disease chronic,oy6Y0f5dhB_,m1ycHl4PVA8,Lung disorder
Pulmonary fibrosis,Brb1TMVRK7F,GPlOj3bOVA4,Pulmonary fibrosis
Pulmonary fibrosis idiopathic,HtaY_6zeE18,GPlOj3bOVA4,Pulmonary fibrosis
Pulmonary hypertension,Y84hZOqUPYD,uiN30SvFyNA,Pulmonary hypertension
Pulmonary ventilation visualization,Zz-5HVRhVpA,6agMuOlABGF,Pulmonary ventilation visualization
Purpura fulminans,VhDHekTMpbE,m38o_3QiyeF,Purpura fulminans
Purpura idiopathic thrombocytopenic,2buV13DtUj8,_Pm34cbhPA8,Immune thrombocytopenic purpura
Purpura nonthrombocytopenic,ISIbsXuZqBD,sy0EHBXQLKC,Thrombocytopenic purpura
Pustular psoriasis,BFJZ-jxFAw4,VFgzVDOuCUC,Pustular psoriasis
Pyelitis,tSBjVzh5UN8,hClaFUVqL-9,Pyelonephritis
Pyelography,tI96xCMGUFD,G3LfgzHjYB-,Urogram
Pyelonephritis,B3x78iKGNUE,hClaFUVqL-9,Pyelonephritis
Pylorospasm,0_ThpSaske4,mFq7NEhgc78,Pylorospasm
Pyoderma,m-cAwO8kf97,AFCZSnN2X58,Pyoderma
Pyoderma gangrenosum,SUtGXuTgbA-,IojVH1UeP-A,Pyoderma gangrenosum
Pyrexia,excC-6X4Vv5,v5wag8JURlC,Pyrexia
Pyruvate kinase deficiency anemia,-ilThqJYin5,aiGkEA6Ucs7,Pyruvate kinase deficiency anaemia
Q fever,LISpXb5Zr1H,93uKbaEInc9,Q fever
Rabies,B8PZjEd5cV8,WcJ3PJrRwC4,Rabies
Rabies prophylaxis,EQyjuhdIg_8,ImYaDGkFkFD,Antiviral prophylaxis
Radiation contamination,-Sys1WoA2eD,Ot8fRf2pfb9,Exposure to radiation
Radiation corneal,amRLuFMbBd5,USIqpQDwEB5,Radiation corneal injury
Radiation exposure,h4j1cUT02X5,Ot8fRf2pfb9,Exposure to radiation
Radiation injury,AZwlvS7h0rE,9WpwJ8bHsPH,Radiation injury
Radiation myelopathy,ACE2nPbHBBG,ekFNyp_Gs5H,Radiation myelopathy
Radionuclide myocardial perfusion imaging,z_FFNg-wOR5,bZseqxXNEz_,Scan myocardial perfusion
Rash,IKHeNFFSMTC,9miafwdC6EH,Rash
Rash pustular,YhGw5q6P5_9,_JwA9jlsOJ5,Rash pustular
Rat bite fever,txKvzrucjT7,LQONWfy3ofB,Zoonotic bacterial infection
Rattlesnake bite,upoLF0umz46,n9VgztAmb6H,Snake bite
Raynaud's disease,n_KUV85dLcF,4KVoBfE-ffD,Raynaud's phenomenon
Rectal cancer,oWJyCq3bR3_,6agHl2zdz2A,Rectal cancer
Rectal cancer advanced,Sj6k0_ZhPsF,6agHl2zdz2A,Rectal cancer
Rectal cancer RET Fusion-Positive advanced metastatic,8r3uM3ZXcF5,6agHl2zdz2A,Rectal cancer
Reduction of intracranial pressure,dPtUebL3e1G,TP1XvntslF-,Reduction of increased intracranial pressure
Reduction of intraocular pressure,PeYwH9uaFv9,TP1XvntslF-,Reduction of increased intracranial pressure
Reduction of renal radiation exposure during peptide-receptor radionuclide therapy,x7KfgJ36_f8,tidc3fs93K4,Reduction of renal radiation exposure
Refsum's disease,hH5r-8riNd6,IQiEi8Hcoc6,Refsum's disease
Rejection heart transplant,NDqZ1srNdkF,yr2Xh3inAbD,Heart transplant rejection
Rejection heart transplant prophylaxis,hQNgX5CEjFE,tWHpoyxWl04,Prophylaxis against transplant rejection
Rejection intestinal transplant prophylaxis,I5E197_HpU4,tWHpoyxWl04,Prophylaxis against transplant rejection
Rejection liver transplant,NjHr_Ep4O_7,SxyCGT3nGg4,Liver transplant rejection
Rejection liver transplant prophylaxis,Br5znOhWGXD,tWHpoyxWl04,Prophylaxis against transplant rejection
Rejection lung transplant prophylaxis,NwelaDnp86-,tWHpoyxWl04,Prophylaxis against transplant rejection
Rejection organ transplant prophylaxis,W7OFR3CVG_8,tWHpoyxWl04,Prophylaxis against transplant rejection
Rejection renal transplant,3s8SRzLe5-9,y7HilHcpJBE,Kidney transplant rejection
Rejection renal transplant prophylaxis,BDKvSwiG9C8,tWHpoyxWl04,Prophylaxis against transplant rejection
Relapsing fever,MT59SGq9q0_,U4lpHZsY14_,Relapsing fever
Relapsing multiple sclerosis,bpmbyLifzk_,yjqWqcZmID7,Relapsing multiple sclerosis
Renal cancer metastatic,clbmzp3eAIB,GR-3ZtmkA4B,Renal cancer metastatic
Renal cell carcinoma,wm-wEZIq4A-,CJ1GpJU0jhF,Renal cell carcinoma
Renal cell carcinoma advanced,OZcB6jFyMvF,CJ1GpJU0jhF,Renal cell carcinoma
Renal cell carcinoma advanced or metastatic,etN7zf8fPlC,CJ1GpJU0jhF,Renal cell carcinoma
Renal cell carcinoma metastatic,9v6p-Fl_YR4,CJ1GpJU0jhF,Renal cell carcinoma
"Renal cell carcinoma mismatch repair deficient, microsatellite instability-high and/or polymerase epsilon-mutant",clUoSK8QCIE,CJ1GpJU0jhF,Renal cell carcinoma
Renal disease,aJhO_BgkoAB,7a34qvyAZC_,Renal disorder
Renal failure,cAmL5Np4_nB,vR3My8zIZO9,Renal failure
Renal failure acute,vbkJ7369gzC,-0tjnCrMfRD,Acute kidney injury
Renal failure chronic,IIoH7ATCb85,70RPo_sRDdD,Chronic kidney disease
Renal function test normal,qatmeFPj4P8,cc06ltH8W38,Renal function test normal
Renal toxicity associated with cisplatin,e_0nCAWEm4-,3nUpVoedx_H,Toxicity to various agents
Renal transplant,mt2Ee6IlHq-,qEZWXFduIgC,Renal transplant
Renal transplantation,VOfoilmsth_,qEZWXFduIgC,Renal transplant
Renal tubular acidosis,W0K_PvnM6QF,ZlHimJBL0R7,Renal tubular acidosis
Reproductive cancer prevention,5bfuXMTxV8B,GdjurM_c3a6,Cancer prophylaxis
Respiratory depression postoperative,dhvWU-96cP6,XW-DO97mTT8,Respiratory depression
Respiratory disorder,rbZJ9PJUUH6,IJf1yTaVeMH,Respiratory disorder
Respiratory distress syndrome,LokMtgAUQ_B,KXEjY_pkN0F,Respiratory distress
Respiratory failure,OGBFmCoc1SH,fQRlOuC1lUA,Respiratory failure
Respiratory papillomatosis,jBs1dJ9KfXF,Jg_N7ykIexH,Respiratory papilloma
Respiratory syncytial virus prophylaxis,tlIk7Wjj98A,ImYaDGkFkFD,Antiviral prophylaxis
Restless legs syndrome,toG7HsegYc8,tWlrCNM2q9B,Restless legs syndrome
Restlessness,emGAxrD09v4,pEs1Y5H3iyE,Restlessness
Retention urinary,YY2Wfh_8urB,57hN-FOY1e9,Urinary retention
Retention urinary postoperative,qtHJvhSmTk4,ivdPIhTE5k5,Urinary retention postoperative
Retinal dystrophy biallelic RPE65 mutation-associated,XSxXQSWkg4C,QJRAHcCA1v-,Hereditary retinal dystrophy
Retinal vein occlusion,NjuUC7vOgP6,EiJQRS7rHW7,Retinal vein occlusion
Retinitis cytomegalovirus,doQA6RjWAiA,OXWifb3h1SB,Cytomegalovirus chorioretinitis
Retinoblastoma,fXg3MO439U6,EtTVzqP6GK_,Retinoblastoma
Retinopathy,EcityQjPTR6,MhOjpwPz5p8,Retinopathy
Retinopathy diabetic,-D-aOSOVlG7,T3kuedlJS9E,Diabetic retinopathy
Retinopathy of prematurity,HpyqhlOONi6,OEvYa-AlG-C,Retinopathy of prematurity
Retroperitoneal carcinoma advanced,9JtXf14OY9G,wrw5goTWd7F,Retroperitoneal cancer
Retroviral infection,flZVeD0zMG-,5K5PXs_KYl-,Retroviral infection
Rett syndrome,Kz36t5Vs-PD,F2ynBeKLa1F,Rett syndrome
Revascularization coronary,00bWxibKMO_,QVn4fQhJGy5,Coronary revascularisation
Reversal of the anticoagulant effects,igIhGytjKZ8,3nUpVoedx_H,Toxicity to various agents
Reversal of the anticoagulant effects of dabigatran,Q-hnihxA4CH,3nUpVoedx_H,Toxicity to various agents
Reversal of the anticoagulant effects of rivaroxaban and apixaban,rwyemWj7UEA,3nUpVoedx_H,Toxicity to various agents
Rhabdoid tumor,Uqg_AmqCt0D,hiyAHvyMdqC,Rhabdoid tumour
Rhabdomyosarcoma,cyMJ33n1tlH,SXhPLWIQ7iC,Rhabdomyosarcoma
Rhesus isoimmunization,2lICtf2Boa9,mkk20mG24vF,Rhesus incompatibility
Rhesus prophylaxis,XgafvXc2Ri_,VpPm0fIYdmF,Prophylaxis against Rh isoimmunisation
Rheumatic disorder,tCWeZ3Ky8WG,AyXjwbVmb1G,Rheumatic disorder
Rheumatic fever,ynZYdlgdlw5,9myZhNKEbu6,Rheumatic fever
Rheumatic fever prophylaxis,M5WNgMy_08-,-5u04y4xvJF,Antibiotic prophylaxis
Rheumatoid arthritis,WbBDKdlvcq8,dW9jt3Dv2D4,Rheumatoid arthritis
Rhinitis,b2NPu9nxDAH,kkL9nWtS8h7,Rhinitis
Rhinitis acute,fgqfnnSoD0E,kkL9nWtS8h7,Rhinitis
Rhinitis allergic,2MIoaHIi8VH,WMgDVzvRw6G,Rhinitis allergic
Rhinitis chronic,h7FjvriPnM5,kkL9nWtS8h7,Rhinitis
Rhinitis perennial,2yM5yJp7XJ5,ToL9KKpu-29,Rhinitis perennial
Rhinitis perennial allergic,i1SQcY8zUF6,WMgDVzvRw6G,Rhinitis allergic
Rhinitis seasonal allergic,6mQ79J5-cEH,WMgDVzvRw6G,Rhinitis allergic
Rhinitis vasomotor,Surrch1NCY7,t4iTfeO14T9,Vasomotor rhinitis
Rhinosinusitis chronic,vEesKBCh0g5,zQPdVHDI3C7,Sinusitis
Rhinovirus infection,pDAC7agw4T9,GeGic-SK5CD,Rhinovirus infection
Richter's syndrome,JuHN2HMsEx7,wakCP9j_OZ7,Richter's syndrome
Rickets,OWEH7aNaRE4,MQObN_kf3n-,Rickets
Rickets refractory,xNWidE4b4rD,MQObN_kf3n-,Rickets
Rickettsial disease,CIfsqdZ_G18,CErVEKRKVUE,Rickettsiosis
Rickettsialpox,OnkC-dkD0kE,V8pvJMj_c05,Rickettsialpox
Rocky mountain spotted fever,O97iY951O7C,ZbqN6m6I4j7,Rocky mountain spotted fever
Rosacea,jxQ9pWP62pH,SoKn9PPomu4,Rosacea
Salivary gland cancer advanced,S09elqS4WxH,6sUxbx1Xs0F,Salivary gland cancer
Salivary gland cancer RET Fusion-Positive advanced metastatic,8eXWhOXtb1D,6sUxbx1Xs0F,Salivary gland cancer
Salmonelles,sC9xGGSR_k9,OOBviFSwi6B,Salmonellosis
Salpingitis,z6MNd_GQi_A,VCpy5Lqzuz4,Salpingitis
Salpingo-oophoritis,Bd8bLSS4Ll7,cx86eoGqVfE,Salpingo-oophoritis
Sarcoidosis,A3S0Y90rCV8,26ZqgTLDq4_,Sarcoidosis
Sarcoma,XGP5a-77vMB,2ouHt0qUwk-,Sarcoma
Sarcoma advanced,beJGvCOTP8C,2ouHt0qUwk-,Sarcoma
Sarcoma Ewing's,1Svt0-Prhc-,SnUO0l02XsH,Ewing's sarcoma
Sarcoma Kaposi's,MxvWdwsH1q_,SPDV1ZfiiH_,Kaposi's sarcoma
Sarcoma RET Fusion-Positive advanced metastatic,rbSuW_TcwoA,2ouHt0qUwk-,Sarcoma
Sarcoma soft tissue,-eaZGqekKc4,6kZOukp-yqH,Sarcomatosis
Sarcoma soft tissue advanced metastatic,tNDb1EDtoPB,6kZOukp-yqH,Sarcomatosis
Scabies,hYtKmKWSKzH,EU7LazY5dm-,Acarodermatitis
Scan with contrast organ unspecified,SbzlryItqA-,6M8n_aASYmA,Scan with contrast
Scarlet fever,AMPFwr67KEE,FMBT4yGi746,Scarlet fever
Scedosporium infection,zSuqZsEL6m8,u0El7WVeg88,Scedosporium infection
Schistosomiasis,-gPprbonr8A,Q6vgtJiyuJC,Schistosomiasis
Schizoaffective disorder,VAt_W39xqc4,rpHmBLnpckE,Schizoaffective disorder
Schizophrenia,htph8EjUEuF,vZ_P1p_bNQC,Schizophrenia
Schizophreniform disorder,7sC_9m0MM28,oawvKtnEF9H,Schizophreniform disorder
Scintigraphy of peritoneovenous shunt,-ujt3BBhxBG,ayD5hLF4pTH,Radioisotope scan
Scleral buckling surgery,3BRhXRD7ZXG,QBTvfl_9d-E,Scleral buckling surgery
Scleritis,7-k58juJJQE,24965oiWk95,Scleritis
Scleroderma,4a7Ja0vJ4w4,c5n2Wc3ahVA,Scleroderma
Scleroderma linear,dL9xJaP_q_5,qSi6d09URD9,Morphoea
Scorpion sting,yHVgswzqOW_,F_YdMkk995_,Arthropod sting
Scurvy,4tii3BpzzP5,PxEB2rymDo-,Vitamin C deficiency
Seasonal affective disorder,LDjEiqJMsn8,Xj5ClRswvY7,Seasonal affective disorder
Seasonal allergy,EzG42mn55H5,vsuS-p5NeO7,Seasonal allergy
Sedation,3f-co2MMc2A,ByhuZpvJMV_,Sedation
Sedation during medical procedure,OxczFAcRMRH,PQNNxQVjIY6,Sedative therapy
Sedation obstetrical,Dbh08aavvz7,hm6WTl3Bfn7,Anaesthetic complication
Sedative therapy,S6e9Z1BLHVH,PQNNxQVjIY6,Sedative therapy
Seizure,GqkHSwRH8e5,IPCZptiyBcG,Seizure
Seizures,TrMDNZZ_79A,IPCZptiyBcG,Seizure
Seizures absence,gYU9MKxjPBA,OoOCpydcf3-,Petit mal epilepsy
Seizures akinetic,EpbOQoQxDCH,L5m4RLmk2gC,Atonic seizures
Seizures associated with cyclin-dependent kinase-like 5 deficiency disorder,W3I130KSLCC,IPCZptiyBcG,Seizure
Seizures complex partial,kZ9cxi5YSkF,KxN8ZkbT3tE,Focal dyscognitive seizures
Seizures generalized tonic-clonic,4b6_jZLeyoD,xJLOgep-DnF,Generalised tonic-clonic seizure
Seizures mixed pattern,o03ZFOtAR78,IPCZptiyBcG,Seizure
Seizures myoclonic,DomkBTQxo9C,JKS4AzhULQ8,Myoclonic epilepsy
Seizures neonatal,FKqdAnMj_t9,IPCZptiyBcG,Seizure
Seizures partial,Me6qFTbFqwG,2L9nna0dyOG,Partial seizures
Seizures partial with secondary generalisation,Mn0h1AR7AtB,tAz43JdSRWA,Partial seizures with secondary generalisation
Seizures secondary to anesthesia,linQs9XV3h7,IPCZptiyBcG,Seizure
Seizures secondary to neurosurgery,htkv6EECkKB,p6xso_4_qZE,Post-traumatic epilepsy
Seizures unlocalized,xDDk7NHdCSH,IPCZptiyBcG,Seizure
Sepsis,UrsO1JS_hm-,6tKGz20Ra-7,Sepsis
Septicemia,josxsoSDwoD,6tKGz20Ra-7,Sepsis
Septicemia due to Candida,kim-RkI9As5,-EMQgoEtuB_,Candida sepsis
Septicemia due to Cryptococcus,_T71sxYUM_A,a_wCjTT2c29,Cryptococcal fungaemia
Septicemia neonatal,HrjCRIWe5KE,m-ovTaPhuiD,Sepsis neonatal
Serum sickness,qQB0ULg_V5H,ume54lW_k84,Serum sickness
Severe myoclonic epilepsy in infancy(SMEI) Dravet's syndrome,JksOzMN45i5,JKS4AzhULQ8,Myoclonic epilepsy
Sezary disease,rkw3qimgeeF,u82KcqVY7nC,Mycosis fungoides
Shigellosis,J1xRRiFWGq6,sjmmhgtPVq-,Shigella infection
Shock,zajnISnfNS6,SdJdiFkrEy8,Shock
Shock cardiogenic,Dcxg34AzNe7,QPNF6tmWA4A,Cardiogenic shock
Shock hemorrhagic,aBPe-fBDrf9,yUqc3Ei4YDB,Shock haemorrhagic
Shock hypovolemic,M1VVjH57pz9,obFC8YhmFVB,Hypovolaemic shock
Shock secondary to trauma,h2QwKE7fVkB,fiwj9BvDHFE,Traumatic shock
Shock septic,YxIw0oZ3gM8,NWS4WLsBTB8,Septic shock
Shock vasodilatory,qusxjrBESlF,SdJdiFkrEy8,Shock
Short bowel syndrome,yMAJPtbZdN9,dmEq-ZbWDTC,Short-bowel syndrome
Short stature idiopathic,HR7dHQ1ZU8-,QyNJGpPokn5,Body height below normal
Short stature secondary to Turner syndrome,5sPOIGd83c7,UnC_qhiBNpB,Turner's syndrome
Sialorrhea,FwixsAUcliA,ozv5ppTF6xD,Salivary hypersecretion
Sinus polyp,x-xTx3wMiW8,aXebl1srRQ7,Sinus polyp
Sinusitis,LMLHG9gmka4,zQPdVHDI3C7,Sinusitis
Sinusitis acute,DSCeXRRoQ2F,vOVEKkACId9,Acute sinusitis
Sitosterolemia,xRIEenk_Cv7,URKhF-6s-u4,Phytosterolaemia
Sjogren's syndrome,Ao4GPifvkm4,gkwJTKwM_F-,Sjogren's syndrome
Skin cancer,DVUm8x94IMF,Dpi7zDWlvL_,Skin cancer
Skin cancer metastatic,aRYAyGn7gaF,Dpi7zDWlvL_,Skin cancer
Skin cancer prevention,6ez1bRBHkPD,GdjurM_c3a6,Cancer prophylaxis
Skin candida,SnMabniuQSD,c0q3yr3azr8,Skin candida
Skin carcinoma,2fTbjztAAA6,Dpi7zDWlvL_,Skin cancer
Skin carcinoma RET Fusion-Positive advanced metastatic,KtNwaD_QeZ9,Dpi7zDWlvL_,Skin cancer
Skin disinfection,Y_Kl9aIRwkB,921FAvf_2h4,Infection prophylaxis
Skin disorder,SS_HGkKinRB,SqeD6QA8MU7,Skin disorder
Skin transplant,MaCLX4dt3uH,PPvhPJTxBI4,Organ transplant
Skin wrinkling,V8DgqxPZz76,6M6NOSZnc4C,Skin wrinkling
Sleep disorder,x4cZHxzV-vE,hHf6QePrvV4,Sleep disorder
Sleep disorder shift work,2U9-p4QREgC,ZEZrHIL-MN4,Circadian rhythm sleep disorder
Small cell lung cancer advanced,OHywzYjIZpG,06rI9bjwaiA,Small cell lung cancer recurrent
Small cell lung cancer metastatic,3U8x_vtepwF,uxt5TeWlnO7,Small cell lung cancer
Small cell lung cancer recurrent,On5g-SclhHF,06rI9bjwaiA,Small cell lung cancer recurrent
"Small cell lung cancer recurrent, HER-positive",J1jRCXIBtM8,06rI9bjwaiA,Small cell lung cancer recurrent
Small cell lung cancer RET Fusion-Positive advanced metastatic,6vQJx7T_rq7,uxt5TeWlnO7,Small cell lung cancer
Small cell lung cancer stage unspecified,52v2A5CvXG4,uxt5TeWlnO7,Small cell lung cancer
"Small intestinal cancer mismatch repair deficient, microsatellite instability-high and/or polymerase epsilon-mutant",0pWbUeOdFWA,FqhsCUdLZ3C,Gastrointestinal carcinoma
Small intestine adenocarcinoma,bKzycXObXbF,-70Td9g7Vt7,Small intestine adenocarcinoma
Small intestine adenocarcinoma advanced,buNZDEAbik7,-70Td9g7Vt7,Small intestine adenocarcinoma
Small intestine adenocarcinoma RET Fusion-Positive advanced metastatic,HZVktYYlbXH,-70Td9g7Vt7,Small intestine adenocarcinoma
Small intestine transplant,1gwgGPalPX_,PPvhPJTxBI4,Organ transplant
Smallpox,-jbAE-Zay-G,F2PZpof-lhD,Smallpox
Smith-Magenis syndrome,LJQUeOEo_CF,PaOcuqf5ACH,Smith-Magenis syndrome
Smoking cessation,3QnxrOhRD68,7i-MUP5L8nF,Smoking cessation therapy
Sodium retention,wOXRjMyNgy9,yTG1wNixcX5,Sodium retention
"Solid tumor harboring RET gene fusions/mutations, advanced",cvwgYSb0L9E,RKIG-kjlnwE,Neoplasm
Solid tumor RET Fusion-Positive advanced metastatic,806jy6Q0BG9,RKIG-kjlnwE,Neoplasm
Solid tumour,tu_IiewwhS5,RKIG-kjlnwE,Neoplasm
Solid tumour ALT-positive,2aM6mGxP9u9,RKIG-kjlnwE,Neoplasm
Solid tumour BRAF V600 mutation,XoT-AyHdXJ4,RKIG-kjlnwE,Neoplasm
Solid tumour folate receptor 1-positive,htPJ5xvhu0H,RKIG-kjlnwE,Neoplasm
Solid tumour HER2-positive,WTOe7NTYrTD,RKIG-kjlnwE,Neoplasm
Solid tumour HER2-positive advanced metastatic,njN3BzRlf__,RKIG-kjlnwE,Neoplasm
Solid tumour non-colorectal,3QhoDjbSDkE,RKIG-kjlnwE,Neoplasm
Solid tumour POLE-mutated,ipATO3yxFzF,RKIG-kjlnwE,Neoplasm
"Solid tumour with GFR mutation, amplification or gene fusion, advanced",DepVaDqzhi6,RKIG-kjlnwE,Neoplasm
Solid tumour with NTRK (neurotrophic tyrosine receptor kinase) gene fusion,4gQAWj_obIE,RKIG-kjlnwE,Neoplasm
Solid tumour with NTRK (neurotrophic tyrosine receptor kinase) gene fusion advanced,wwQxSl-HSDC,RKIG-kjlnwE,Neoplasm
"Solid tumour with NTRK (neurotrophic tyrosine receptor kinase) gene fusion advanced, metastatic",X8hjyaPcvTG,RKIG-kjlnwE,Neoplasm
Solid tumour with ROS1 and NTRK (neurotrophic tyrosine receptor kinase) gene fusion advanced,qsc9lD90EbA,RKIG-kjlnwE,Neoplasm
Solid tumours,sBkQsfCu3TE,RKIG-kjlnwE,Neoplasm
Solid tumours advanced,8jUD9-OO7n9,RKIG-kjlnwE,Neoplasm
Solid tumours advanced metastatic,9ZYkhLMfab5,RKIG-kjlnwE,Neoplasm
Solid tumours metastatic,NMAN-XGhQSB,RKIG-kjlnwE,Neoplasm
Solid tumours metastatic with NTRK (neurotrophic tyrosine receptor kinase) gene fusion,Y-LQX9iIMxA,RKIG-kjlnwE,Neoplasm
Solid tumours microsatellite instability-high or mismatch repair deficient,JicAqSk88M-,RKIG-kjlnwE,Neoplasm
"Solid tumours microsatellite instability-high or mismatch repair deficient, advanced, metastatic",G31v-pm0PHC,RKIG-kjlnwE,Neoplasm
Solid tumours NRG1-positive,EOqgubBmVb6,RKIG-kjlnwE,Neoplasm
Solid tumours with BRCA mutation,bLLvwCiVtw7,RKIG-kjlnwE,Neoplasm
Solid tumours with KRAS G12C mutation advanced,bDKL6feDxGB,RKIG-kjlnwE,Neoplasm
Solid tumours with KRAS G12C mutation advanced or metastatic,Lr0QIpD43UE,RKIG-kjlnwE,Neoplasm
Somnolence,3pHtbCd16jB,j3kO6YSQSIA,Somnolence
Sore throat,lhYtaPK66m-,T3nolB-7p-9,Laryngeal pain
Spasm ciliary,hJXLk7y_MJ9,hJN8VAES2OE,Ciliary muscle spasm
Spasm gastrointestinal,hH88tU1hoQ_,JqR7zhUbeq5,Gastrointestinal pain
Spasm smooth muscles,m-JPQSr2gY-,tfFm5KZJTp9,Smooth muscle spasm
Spasm ureteral,hKMbV9uvXo7,uopksKlHrrE,Ureteral spasm
Spasm vascular,5qXCJ4bjWEH,F4oIInuFI25,Vasospasm
Spasm visceral,RdJcpU9KKNA,tfFm5KZJTp9,Smooth muscle spasm
Spasms,ZzvDi9LwK97,VTYoqfTgsBB,Muscle spasms
Spasticity,Cb9vrUvfRh8,4K0HT4838mG,Muscle spasticity
Spinal cord disorder,BF5kqqe3eZ9,L6v25SKgBd4,Spinal cord disorder
Spinal cord injury,9rgJJjJFIeC,wxTPXaWjHz7,Spinal cord injury
Spinal muscular atrophy,MG21xbhzv4H,LzmxxX1UUKG,Spinal muscular atrophy
Spinal osteoarthritis,cgiA7DSUTl-,UBJBRWXUT4_,Spinal osteoarthritis
Spirochaetal infection,Nzthdwkbn26,0EJZEKi_SoG,Spirochaetal infection
Splenomegaly,Sfl_XRpHxN_,1X3YqqEJOvG,Splenomegaly
Split thickness skin graft,Bu9oADfSHMC,7ZIx1K9UP95,Skin graft
Spondylitis,CcnsA2ici-4,1uSm0-DsxNG,Spondylitis
Spondylolisthesis,FgtMDZQCny8,6CHCa2B4c99,Spondylolisthesis
Sporotrichosis,cBUxaxRP7q5,SUTwj1S0WCG,Sporotrichosis
Sprain,xNqmT7YFVpG,ZPpXka23b4D,Ligament sprain
Sputum viscosity increased,tSyzvnwCoMH,phyKk3a9oM6,Increased viscosity of bronchial secretion
Squamous cell carcinoma,pPQoRK-0Da9,F3_FX3hEBGD,Squamous cell carcinoma
Squamous cell carcinoma advanced,nMMECHfjAX8,F3_FX3hEBGD,Squamous cell carcinoma
Squamous cell carcinoma metastatic,4omw8urKeKB,F3_FX3hEBGD,Squamous cell carcinoma
Squamous cell carcinoma of head and neck,hVU-7CCy_vC,gVL4Mv8qpQC,Squamous cell carcinoma of head and neck
Squamous cell carcinoma of head and neck advanced,ZaqCo18RUUC,gVL4Mv8qpQC,Squamous cell carcinoma of head and neck
Squamous cell carcinoma of head and neck advanced metastatic,QMqz1kvQ17-,gVL4Mv8qpQC,Squamous cell carcinoma of head and neck
Squamous cell carcinoma of head and neck metastatic,IpS57fgF-DH,gVL4Mv8qpQC,Squamous cell carcinoma of head and neck
Squamous cell carcinoma of head and neck recurrent or metastatic,rK3xy6KlSZB,gVL4Mv8qpQC,Squamous cell carcinoma of head and neck
Squamous cell carcinoma of head and neck recurrent or metastatic with PD-L1 expression,XQlqsWFzO1H,gVL4Mv8qpQC,Squamous cell carcinoma of head and neck
Staphylococcal bacteremia,LOuFF-r0-Z9,sF8S1_nerIG,Staphylococcal infection
Staphylococcal endocarditis,H2VZIsiQAk-,i7jKzQtAoR4,Endocarditis staphylococcal
Status epilepticus,KAPmku1fUsD,e7YV9K4m2O6,Status epilepticus
Stem cell transplant,7MxORt7G1K7,sX7w27Uv5cG,Stem cell transplant
Stenosis hypertrophic subaortic,LyrmX0fgOvC,lmUgz2Wagx9,Hypertrophic cardiomyopathy
Stent thrombosis,qfWsaIurMF_,Z1iwVNWI1HE,Thrombosis
Sterol 27-hydroxylase deficiency,RCt1ISyaIi5,GaSos6hM7TE,7-dehydrocholesterol reductase deficiency
Stevens-Johnson syndrome,rj8hUO3MTIC,Rj8W7tMfWCC,Stevens-Johnson syndrome
Stiff-man syndrome,a6AQdjoOha7,dg8sLLhsRNF,Stiff person syndrome
Still's disease,8twbOJrQHIC,JTGyJ-KV9O6,Still's disease
Stimulation of white blood cells production,DGgI1bJpuV-,_eT9uctli5A,Stimulation of white blood cells production
Stomatitis,QeUiAkHCub_,CgkFpxRUfIA,Stomatitis
Strabismus,MNAzxLdLj-7,29vvLWDTsUA,Strabismus
Stroke,1K_55H15K55,W4vTdoEH-kH,Cerebrovascular accident
Stroke prophylaxis,c8ABOlkOtI5,kvyn84-1wDH,Cerebrovascular accident prophylaxis
Stroke thrombotic prevention,uXQqSg4LCoC,kvyn84-1wDH,Cerebrovascular accident prophylaxis
Strongyloidiasis,87g8y9YEpRB,Q6bJSrYme4D,Strongyloidiasis
Sucrase-isomaltase deficiency,q0643zPPjfE,hYDXGEKTgd_,Sucrase-isomaltase deficiency
Suicidal behaviour,QUyJnu5V6N4,Kemfz3bU77C,Suicidal behaviour
Sunburn,iG4HuseQf0_,6xrJm36bF97,Sunburn
Sunburn prophylaxis,cRN3Pcn5y1A,NyJGT4OwQv4,Prophylaxis against solar radiation
Suppression vagal activity,6M2ENBJhMAG,e4y8p2jDsXD,"Suppression, vagal activity"
Surgery,ayKM4vx3MS8,IEWedQ0Yr89,Surgery
Surgery coronary bypass,j1ceTx3rr0E,6drUT2rn0B5,Coronary artery bypass
Surgery heart valve,p9Q0QPQ1X1H,BV32pQ74a9F,Heart valve operation
Surgery ophthalmic,TWtYAu9SgV6,AwVRA9z9rJ-,Eye operation
Surgery prevention of blood transfusions,xazuYjyedsA,5MVJe3DCS35,Prevention of blood transfusions
Surgically created vascular wound bed in the oral cavity,diuj_PlisaD,ecJLlhd_L3G,Wound treatment
Suture-line sealing in dura-mater closure,uDdSMunPjs7,LfCZ35BMwWA,Neurosurgery
Sympathomimetic effect,KS8UwITKka4,LpNAiPEm_E-,Sympathomimetic effect
Synovial sarcoma,ju09kS69lm_,T3Q3s6wWzwC,Synovial sarcoma
Synovitis,lbG0dSlqN--,GTCgfqSksmA,Synovitis
